Order_ID,Order_Date,Delivery_Date,Product_Category,Product_Name,Quantity,Unit_Cost,Unit_Price,Discount_Pct,Revenue,Total_Cost,Profit,Profit_Margin_Pct,Lead_Time_Days,Delivery_Status,Supplier_Name,Supplier_Region,Warehouse_Location,Customer_Segment,Sales_Channel,Inventory_Level,Reorder_Point,Safety_Stock
ORD-00690,2023-04-06,2023-04-19,Smartphones,iPhone 16,5,550.0,999.0,0,4995.0,2750.0,2245.0,44.94,13,On Time,Siemens Networks,Europe,"Los Angeles, CA",Government,Online Portal,394,38,14
ORD-00691,2024-04-09,2024-06-01,Smartphones,Xiaomi 14 Pro,10,380.0,649.0,0,6490.0,3800.0,2690.0,41.45,53,On Time,Honor Devices,Asia,"Denver, CO",Enterprise,Online Portal,459,27,19
ORD-00692,2023-05-28,2023-07-13,Network Equipment,Edge Router CR-5,50,2100.0,3800.0,0,190000.0,105000.0,85000.0,44.74,46,On Time,Siemens Networks,Europe,"Atlanta, GA",Government,Direct Sales,235,96,17
ORD-00693,2024-02-05,2024-03-02,Smartphones,iPhone 16,2,550.0,999.0,0,1998.0,1100.0,898.0,44.94,26,On Time,Samsung Networks,Asia,"Seattle, WA",Government,Online Portal,37,35,30
ORD-00694,2023-01-11,2023-01-29,Smartphones,iPhone 16,10,550.0,999.0,0,9990.0,5500.0,4490.0,44.94,18,On Time,Alcatel-Lucent,Europe,"Los Angeles, CA",SME,Retail Partner,437,21,13
ORD-00695,2023-07-17,2023-08-31,SIM Cards,Prepaid SIM Kit,5,0.3,1.5,0,7.5,1.5,6.0,80.0,45,On Time,Cisco Systems,North America,"Los Angeles, CA",Government,Direct Sales,262,44,14
ORD-00696,2023-10-08,,Network Equipment,Microwave Link,1,3200.0,5800.0,15,4930.0,3200.0,1730.0,35.09,38,Cancelled,Huawei Tech,Asia,"Dallas, TX",SME,Retail Partner,178,42,27
ORD-00697,2023-06-27,,Antennas,Massive MIMO Array,5,2500.0,4800.0,0,24000.0,12500.0,11500.0,47.92,32,Cancelled,Cobham Wireless,Europe,"Denver, CO",SME,Retail Partner,52,38,28
ORD-00698,2025-02-04,2025-02-26,SIM Cards,IoT M2M SIM,25,0.8,3.0,0,75.0,20.0,55.0,73.33,22,On Time,Alcatel-Lucent,Europe,"Seattle, WA",Individual,Value-Added Reseller,310,32,23
ORD-00699,2023-09-17,2023-11-08,Network Equipment,Edge Router CR-5,2,2100.0,3800.0,0,7600.0,4200.0,3400.0,44.74,52,On Time,Foxconn Telecom,Asia,"Los Angeles, CA",Enterprise,Value-Added Reseller,449,40,26
ORD-00700,2023-08-09,2023-09-22,SIM Cards,Roaming SIM Pro,1,1.2,5.0,15,4.25,1.2,3.05,71.76,44,On Time,Nokia Solutions,Europe,"Miami, FL",SME,Direct Sales,160,23,10
ORD-00701,2024-09-08,2024-09-28,SIM Cards,5G SIM eSIM,10,0.5,2.5,25,18.75,5.0,13.75,73.33,20,On Time,Nokia Solutions,Europe,"Dallas, TX",Individual,Retail Partner,287,28,29
ORD-00702,2023-07-21,2023-08-03,Batteries & Power,Lithium Backup 48V,5,320.0,580.0,0,2900.0,1600.0,1300.0,44.83,13,On Time,Juniper Networks,North America,"Miami, FL",Government,Online Portal,23,28,23
ORD-00703,2023-01-19,2023-03-16,Smartphones,Galaxy S24,5,450.0,799.0,0,3995.0,2250.0,1745.0,43.68,56,Damaged,Juniper Networks,North America,"Chicago, IL",Enterprise,Retail Partner,466,34,19
ORD-00704,2024-04-26,2024-05-07,Network Equipment,Fiber Optic Terminal,1,600.0,1100.0,0,1100.0,600.0,500.0,45.45,11,On Time,Cisco Systems,North America,"Miami, FL",Enterprise,Direct Sales,162,44,21
ORD-00705,2025-05-19,2025-07-23,Fiber Cables,Single-Mode OS2 1km,5,55.0,120.0,25,450.0,275.0,175.0,38.89,65,Damaged,Foxconn Telecom,Asia,"Newark, NJ",Individual,Distributor,14,27,11
ORD-00706,2023-07-15,,Batteries & Power,Lithium Backup 48V,1,320.0,580.0,0,580.0,320.0,260.0,44.83,20,Cancelled,Juniper Networks,North America,"Chicago, IL",SME,Direct Sales,478,42,11
ORD-00707,2024-12-16,2025-01-02,SIM Cards,5G SIM eSIM,1,0.5,2.5,0,2.5,0.5,2.0,80.0,17,On Time,ZTE Corp,Asia,"Miami, FL",Individual,Retail Partner,61,24,20
ORD-00708,2024-05-04,,Batteries & Power,Tower Power Cabinet,25,1800.0,3200.0,0,80000.0,45000.0,35000.0,43.75,48,Cancelled,Alcatel-Lucent,Europe,"Dallas, TX",SME,Value-Added Reseller,164,44,25
ORD-00709,2023-03-18,2023-04-19,Network Equipment,5G Small Cell,2,1200.0,2200.0,5,4180.0,2400.0,1780.0,42.58,32,On Time,Cobham Wireless,Europe,"Chicago, IL",SME,Direct Sales,110,34,22
ORD-00710,2024-11-02,2024-11-21,Network Equipment,Fiber Optic Terminal,1,600.0,1100.0,25,825.0,600.0,225.0,27.27,19,On Time,Corning Optical,North America,"Miami, FL",Government,Distributor,468,24,17
ORD-00711,2023-10-12,2023-11-14,SIM Cards,Roaming SIM Pro,500,1.2,5.0,0,2500.0,600.0,1900.0,76.0,33,Delayed,Qualcomm Supply,North America,"Denver, CO",SME,Direct Sales,301,492,458
ORD-00712,2024-04-08,2024-05-09,Smartphones,Galaxy S24,1,450.0,799.0,0,799.0,450.0,349.0,43.68,31,On Time,ZTE Corp,Asia,"Atlanta, GA",Individual,Value-Added Reseller,281,22,21
ORD-00713,2024-01-14,2024-01-27,Fiber Cables,Multi-Mode OM4 1km,1,40.0,95.0,0,95.0,40.0,55.0,57.89,13,On Time,CommScope Inc,North America,"Atlanta, GA",Individual,Retail Partner,374,49,23
ORD-00714,2024-11-28,,Network Equipment,Microwave Link,1,3200.0,5800.0,15,4930.0,3200.0,1730.0,35.09,3,Cancelled,Corning Optical,North America,"Seattle, WA",Individual,Direct Sales,112,23,11
ORD-00715,2023-04-14,2023-05-03,Smartphones,Xiaomi 14 Pro,2,380.0,649.0,5,1233.1,760.0,473.1,38.37,19,On Time,Nokia Solutions,Europe,"Denver, CO",Individual,Distributor,87,45,16
ORD-00716,2023-06-24,2023-07-23,SIM Cards,Prepaid SIM Kit,10,0.3,1.5,5,14.25,3.0,11.25,78.95,29,On Time,Huawei Tech,Asia,"Seattle, WA",Government,Online Portal,460,34,14
ORD-00717,2024-08-20,2024-09-09,Smartphones,OnePlus 13,2,420.0,749.0,15,1273.3,840.0,433.3,34.03,20,On Time,Huawei Tech,Asia,"Atlanta, GA",Government,Distributor,56,21,10
ORD-00718,2025-04-03,2025-05-31,Routers & Gateways,Industrial IoT Gateway,50,180.0,390.0,0,19500.0,9000.0,10500.0,53.85,58,Delayed,Huawei Tech,Asia,"Dallas, TX",Enterprise,Retail Partner,131,82,26
ORD-00719,2024-12-03,2025-01-14,SIM Cards,Roaming SIM Pro,1,1.2,5.0,0,5.0,1.2,3.8,76.0,42,On Time,CommScope Inc,North America,"Seattle, WA",Enterprise,Retail Partner,75,33,17
ORD-00720,2023-07-18,,Antennas,Directional Panel Antenna,2,120.0,280.0,25,420.0,240.0,180.0,42.86,40,Cancelled,Juniper Networks,North America,"Miami, FL",SME,Direct Sales,449,40,27
ORD-00721,2023-11-13,2023-12-07,Fiber Cables,ADSS Cable 1km,1,70.0,150.0,0,150.0,70.0,80.0,53.33,24,On Time,Siemens Networks,Europe,"Denver, CO",Individual,Retail Partner,175,46,29
ORD-00722,2024-12-02,2024-12-24,Smartphones,OnePlus 13,25,420.0,749.0,0,18725.0,10500.0,8225.0,43.93,22,On Time,Siemens Networks,Europe,"Dallas, TX",Enterprise,Distributor,494,29,29
ORD-00723,2025-04-25,2025-06-07,Routers & Gateways,WiFi 7 Mesh Router,2,60.0,150.0,15,255.0,120.0,135.0,52.94,43,On Time,Foxconn Telecom,Asia,"Atlanta, GA",SME,Retail Partner,156,20,23
ORD-00724,2023-05-27,2023-06-15,SIM Cards,5G SIM eSIM,1,0.5,2.5,15,2.12,0.5,1.62,76.42,19,On Time,Corning Optical,North America,"Los Angeles, CA",Enterprise,Retail Partner,41,29,17
ORD-00725,2024-09-03,2024-10-02,Smartphones,OnePlus 13,100,420.0,749.0,20,59920.0,42000.0,17920.0,29.91,29,On Time,Alcatel-Lucent,Europe,"Dallas, TX",Government,Retail Partner,448,102,84
ORD-00726,2024-08-03,2024-09-30,Network Equipment,Base Station BTS,2,8500.0,15000.0,0,30000.0,17000.0,13000.0,43.33,58,On Time,ZTE Corp,Asia,"Newark, NJ",Enterprise,Retail Partner,400,48,23
ORD-00727,2024-04-22,2024-05-25,Smartphones,iPhone 16,5,550.0,999.0,0,4995.0,2750.0,2245.0,44.94,33,On Time,CommScope Inc,North America,"Seattle, WA",Government,Distributor,467,37,10
ORD-00728,2024-07-10,2024-08-24,Batteries & Power,Solar Panel 500W,1,400.0,720.0,15,612.0,400.0,212.0,34.64,45,On Time,Honor Devices,Asia,"Miami, FL",SME,Value-Added Reseller,432,32,14
ORD-00729,2023-10-04,2023-11-25,Fiber Cables,Single-Mode OS2 1km,5,55.0,120.0,0,600.0,275.0,325.0,54.17,52,On Time,Juniper Networks,North America,"Atlanta, GA",Enterprise,Direct Sales,148,38,25
ORD-00730,2023-05-28,2023-07-16,Antennas,Massive MIMO Array,50,2500.0,4800.0,25,180000.0,125000.0,55000.0,30.56,49,On Time,Corning Optical,North America,"Atlanta, GA",SME,Value-Added Reseller,458,39,29
ORD-00731,2023-01-01,2023-01-24,Antennas,Massive MIMO Array,10,2500.0,4800.0,0,48000.0,25000.0,23000.0,47.92,23,On Time,Cobham Wireless,Europe,"Chicago, IL",Enterprise,Direct Sales,53,35,10
ORD-00732,2025-05-11,2025-07-06,Batteries & Power,Battery Rack 48V 100Ah,2,900.0,1600.0,5,3040.0,1800.0,1240.0,40.79,56,Delayed,Alcatel-Lucent,Europe,"Seattle, WA",SME,Online Portal,439,41,29
ORD-00733,2024-05-06,2024-05-26,Smartphones,OnePlus 13,1,420.0,749.0,10,674.1,420.0,254.1,37.69,20,On Time,Qualcomm Supply,North America,"Los Angeles, CA",SME,Distributor,51,50,28
ORD-00734,2023-06-01,2023-06-13,Fiber Cables,Armored Drop Cable,10,25.0,60.0,0,600.0,250.0,350.0,58.33,12,On Time,Cisco Systems,North America,"Seattle, WA",Individual,Distributor,288,32,10
ORD-00735,2023-05-23,2023-06-30,Routers & Gateways,Industrial IoT Gateway,1,180.0,390.0,0,390.0,180.0,210.0,53.85,38,On Time,Corning Optical,North America,"Seattle, WA",Enterprise,Retail Partner,4,25,21
ORD-00736,2023-12-27,2024-02-21,Routers & Gateways,Enterprise Core Router,1,2800.0,5200.0,0,5200.0,2800.0,2400.0,46.15,56,Delayed,Juniper Networks,North America,"Dallas, TX",SME,Online Portal,235,42,14
ORD-00737,2024-12-15,2025-01-17,SIM Cards,Prepaid SIM Kit,100,0.3,1.5,20,120.0,30.0,90.0,75.0,33,On Time,Alcatel-Lucent,Europe,"Los Angeles, CA",Government,Online Portal,316,123,18
ORD-00738,2025-02-17,,Smartphones,Galaxy S24,50,450.0,799.0,5,37952.5,22500.0,15452.5,40.72,16,Cancelled,Cisco Systems,North America,"Seattle, WA",Individual,Retail Partner,413,50,16
ORD-00739,2025-05-17,2025-06-05,Network Equipment,Fiber Optic Terminal,25,600.0,1100.0,0,27500.0,15000.0,12500.0,45.45,19,On Time,Samsung Networks,Asia,"Newark, NJ",Enterprise,Direct Sales,15,49,15
ORD-00740,2024-05-17,2024-06-26,SIM Cards,5G SIM eSIM,10,0.5,2.5,0,25.0,5.0,20.0,80.0,40,Delayed,Corning Optical,North America,"Chicago, IL",SME,Retail Partner,103,43,15
ORD-00741,2023-01-06,2023-02-19,Fiber Cables,ADSS Cable 1km,25,70.0,150.0,25,2812.5,1750.0,1062.5,37.78,44,On Time,Samsung Networks,Asia,"Chicago, IL",Enterprise,Online Portal,373,50,30
ORD-00742,2024-03-25,2024-05-12,Routers & Gateways,SD-WAN Appliance,1,400.0,850.0,20,680.0,400.0,280.0,41.18,48,Damaged,CommScope Inc,North America,"Miami, FL",SME,Direct Sales,40,24,26
ORD-00743,2025-04-28,2025-05-16,SIM Cards,5G SIM eSIM,1,0.5,2.5,25,1.88,0.5,1.38,73.4,18,On Time,CommScope Inc,North America,"Atlanta, GA",SME,Retail Partner,183,22,15
ORD-00744,2023-02-28,2023-04-11,SIM Cards,5G SIM eSIM,5,0.5,2.5,25,9.38,2.5,6.88,73.35,42,Delayed,Corning Optical,North America,"Newark, NJ",Individual,Value-Added Reseller,298,35,18
ORD-00745,2024-07-14,2024-08-24,Antennas,Omni 5G Antenna,1,80.0,190.0,0,190.0,80.0,110.0,57.89,41,On Time,ZTE Corp,Asia,"Atlanta, GA",SME,Online Portal,37,45,28
ORD-00746,2023-10-05,2023-10-09,Routers & Gateways,Home Gateway HG-1,2,25.0,65.0,20,104.0,50.0,54.0,51.92,4,On Time,Corning Optical,North America,"Dallas, TX",Individual,Online Portal,254,36,17
ORD-00747,2024-09-14,2024-10-28,Antennas,Massive MIMO Array,2,2500.0,4800.0,10,8640.0,5000.0,3640.0,42.13,44,On Time,Samsung Networks,Asia,"Atlanta, GA",SME,Value-Added Reseller,26,32,22
ORD-00748,2024-01-12,2024-03-09,Antennas,Directional Panel Antenna,2,120.0,280.0,0,560.0,240.0,320.0,57.14,57,Damaged,Samsung Networks,Asia,"Seattle, WA",Enterprise,Value-Added Reseller,118,22,28
ORD-00749,2025-04-12,2025-04-19,Smartphones,iPhone 16,2,550.0,999.0,0,1998.0,1100.0,898.0,44.94,7,On Time,Corning Optical,North America,"Atlanta, GA",Enterprise,Online Portal,224,25,19
ORD-00750,2024-11-04,2024-11-17,Smartphones,Pixel 9 Pro,2,500.0,899.0,0,1798.0,1000.0,798.0,44.38,13,On Time,ZTE Corp,Asia,"Los Angeles, CA",Individual,Distributor,480,37,16
ORD-00751,2024-06-23,2024-08-02,Fiber Cables,Armored Drop Cable,100,25.0,60.0,0,6000.0,2500.0,3500.0,58.33,40,On Time,Siemens Networks,Europe,"Miami, FL",Government,Online Portal,177,125,100
ORD-00752,2024-01-17,,Routers & Gateways,SD-WAN Appliance,2,400.0,850.0,10,1530.0,800.0,730.0,47.71,10,Cancelled,Qualcomm Supply,North America,"Newark, NJ",SME,Direct Sales,357,34,30
ORD-00753,2023-03-03,2023-03-28,Batteries & Power,Solar Panel 500W,200,400.0,720.0,5,136800.0,80000.0,56800.0,41.52,25,On Time,Siemens Networks,Europe,"Denver, CO",Government,Direct Sales,391,216,123
ORD-00754,2025-02-20,2025-04-16,Smartphones,iPhone 16,1,550.0,999.0,20,799.2,550.0,249.2,31.18,55,Damaged,Cisco Systems,North America,"Newark, NJ",Enterprise,Value-Added Reseller,457,30,18
ORD-00755,2024-02-02,,Batteries & Power,Battery Rack 48V 100Ah,1,900.0,1600.0,25,1200.0,900.0,300.0,25.0,56,Cancelled,Alcatel-Lucent,Europe,"Atlanta, GA",Enterprise,Value-Added Reseller,273,34,23
ORD-00756,2025-03-29,,Routers & Gateways,Enterprise Core Router,25,2800.0,5200.0,20,104000.0,70000.0,34000.0,32.69,50,Cancelled,Nokia Solutions,Europe,"Los Angeles, CA",Enterprise,Retail Partner,394,37,19
ORD-00757,2023-11-11,2023-12-27,SIM Cards,Enterprise Multi-IMSI,2,2.0,8.0,0,16.0,4.0,12.0,75.0,46,On Time,Siemens Networks,Europe,"Newark, NJ",Enterprise,Direct Sales,236,20,24
ORD-00758,2024-08-16,2024-09-11,Smartphones,OnePlus 13,1,420.0,749.0,0,749.0,420.0,329.0,43.93,26,Damaged,Corning Optical,North America,"Chicago, IL",Individual,Direct Sales,160,50,12
ORD-00759,2023-05-31,2023-07-27,Fiber Cables,Multi-Mode OM4 1km,2,40.0,95.0,0,190.0,80.0,110.0,57.89,57,On Time,Alcatel-Lucent,Europe,"Los Angeles, CA",SME,Online Portal,335,21,15
ORD-00760,2023-09-21,2023-11-02,Antennas,Parabolic Dish 0.6m,50,150.0,320.0,0,16000.0,7500.0,8500.0,53.12,42,Delayed,Honor Devices,Asia,"Chicago, IL",Enterprise,Retail Partner,179,33,14
ORD-00761,2024-10-19,2024-11-18,Routers & Gateways,SD-WAN Appliance,1,400.0,850.0,10,765.0,400.0,365.0,47.71,30,On Time,Cobham Wireless,Europe,"Miami, FL",Individual,Direct Sales,310,45,21
ORD-00762,2023-02-15,2023-03-14,SIM Cards,Roaming SIM Pro,100,1.2,5.0,0,500.0,120.0,380.0,76.0,27,Damaged,Cobham Wireless,Europe,"Atlanta, GA",SME,Retail Partner,54,175,37
ORD-00763,2025-04-30,2025-06-08,Batteries & Power,Small Cell UPS,5,450.0,820.0,0,4100.0,2250.0,1850.0,45.12,39,On Time,Corning Optical,North America,"Miami, FL",SME,Distributor,371,24,22
ORD-00764,2025-03-28,2025-04-19,Batteries & Power,Lithium Backup 48V,200,320.0,580.0,0,116000.0,64000.0,52000.0,44.83,22,On Time,Honor Devices,Asia,"Denver, CO",Enterprise,Value-Added Reseller,451,182,78
ORD-00765,2024-12-10,2024-12-31,Network Equipment,Edge Router CR-5,2,2100.0,3800.0,10,6840.0,4200.0,2640.0,38.6,21,On Time,Nokia Solutions,Europe,"Seattle, WA",Government,Direct Sales,286,36,12
ORD-00766,2024-11-21,2025-01-01,SIM Cards,Roaming SIM Pro,10,1.2,5.0,0,50.0,12.0,38.0,76.0,41,On Time,Nokia Solutions,Europe,"Los Angeles, CA",SME,Distributor,407,29,20
ORD-00767,2024-04-09,2024-04-16,SIM Cards,5G SIM eSIM,1,0.5,2.5,0,2.5,0.5,2.0,80.0,7,On Time,Honor Devices,Asia,"Seattle, WA",SME,Online Portal,134,44,27
ORD-00768,2024-06-11,2024-08-04,Antennas,DAS Indoor Antenna,25,35.0,85.0,5,2018.75,875.0,1143.75,56.66,54,On Time,Ericsson AB,Europe,"Los Angeles, CA",Enterprise,Online Portal,356,37,17
ORD-00769,2025-01-26,2025-03-22,Antennas,Massive MIMO Array,1,2500.0,4800.0,0,4800.0,2500.0,2300.0,47.92,55,Delayed,Cobham Wireless,Europe,"Dallas, TX",Enterprise,Direct Sales,387,35,14
ORD-00770,2024-08-30,2024-10-16,Antennas,Directional Panel Antenna,25,120.0,280.0,0,7000.0,3000.0,4000.0,57.14,47,On Time,Cisco Systems,North America,"Los Angeles, CA",Enterprise,Value-Added Reseller,164,34,15
ORD-00771,2024-07-31,2024-09-14,Routers & Gateways,Enterprise Core Router,2,2800.0,5200.0,0,10400.0,5600.0,4800.0,46.15,45,On Time,ZTE Corp,Asia,"Seattle, WA",Government,Direct Sales,387,25,14
ORD-00772,2023-05-02,2023-05-30,Smartphones,iPhone 16,2,550.0,999.0,25,1498.5,1100.0,398.5,26.59,28,On Time,Ericsson AB,Europe,"Miami, FL",Government,Online Portal,453,25,19
ORD-00773,2024-07-19,2024-08-30,SIM Cards,Enterprise Multi-IMSI,25,2.0,8.0,0,200.0,50.0,150.0,75.0,42,On Time,CommScope Inc,North America,"Los Angeles, CA",Enterprise,Online Portal,306,48,11
ORD-00774,2024-06-17,2024-07-01,Routers & Gateways,Enterprise Core Router,25,2800.0,5200.0,5,123500.0,70000.0,53500.0,43.32,14,On Time,Nokia Solutions,Europe,"Newark, NJ",Individual,Distributor,56,42,13
ORD-00775,2025-01-14,2025-02-07,Fiber Cables,Indoor Patch Cord 3m,5,3.0,8.0,10,36.0,15.0,21.0,58.33,24,On Time,Ericsson AB,Europe,"Miami, FL",Enterprise,Online Portal,232,40,26
ORD-00776,2024-11-07,2024-12-25,Antennas,Omni 5G Antenna,10,80.0,190.0,5,1805.0,800.0,1005.0,55.68,48,On Time,Ericsson AB,Europe,"Miami, FL",SME,Value-Added Reseller,300,32,17
ORD-00777,2024-10-12,2024-11-29,Antennas,Directional Panel Antenna,2,120.0,280.0,10,504.0,240.0,264.0,52.38,48,Damaged,Juniper Networks,North America,"Newark, NJ",SME,Online Portal,109,20,23
ORD-00778,2023-08-29,2023-10-18,Smartphones,OnePlus 13,5,420.0,749.0,10,3370.5,2100.0,1270.5,37.69,50,On Time,Foxconn Telecom,Asia,"Newark, NJ",Individual,Value-Added Reseller,336,50,15
ORD-00779,2023-04-09,,SIM Cards,IoT M2M SIM,50,0.8,3.0,0,150.0,40.0,110.0,73.33,17,Cancelled,Alcatel-Lucent,Europe,"Miami, FL",Individual,Retail Partner,459,56,36
ORD-00780,2024-12-14,2025-02-22,Fiber Cables,Armored Drop Cable,1,25.0,60.0,0,60.0,25.0,35.0,58.33,70,Delayed,Foxconn Telecom,Asia,"Miami, FL",Enterprise,Retail Partner,307,33,17
ORD-00781,2024-02-26,2024-04-08,Smartphones,Pixel 9 Pro,2,500.0,899.0,20,1438.4,1000.0,438.4,30.48,42,On Time,Honor Devices,Asia,"Miami, FL",Government,Retail Partner,467,21,18
ORD-00782,2023-06-20,,Fiber Cables,Multi-Mode OM4 1km,2,40.0,95.0,0,190.0,80.0,110.0,57.89,45,Cancelled,Alcatel-Lucent,Europe,"Denver, CO",SME,Value-Added Reseller,314,39,20
ORD-00783,2025-02-24,2025-04-13,Network Equipment,Edge Router CR-5,5,2100.0,3800.0,0,19000.0,10500.0,8500.0,44.74,48,On Time,Foxconn Telecom,Asia,"Dallas, TX",Government,Retail Partner,107,31,27
ORD-00784,2023-12-06,2024-01-03,Network Equipment,Base Station BTS,50,8500.0,15000.0,0,750000.0,425000.0,325000.0,43.33,28,On Time,Qualcomm Supply,North America,"Newark, NJ",SME,Retail Partner,375,51,10
ORD-00785,2023-10-17,2023-11-09,Smartphones,Galaxy S24,25,450.0,799.0,0,19975.0,11250.0,8725.0,43.68,23,On Time,Juniper Networks,North America,"Seattle, WA",Enterprise,Online Portal,395,42,17
ORD-00786,2023-03-20,2023-03-29,Smartphones,Pixel 9 Pro,25,500.0,899.0,0,22475.0,12500.0,9975.0,44.38,9,On Time,Alcatel-Lucent,Europe,"Los Angeles, CA",Government,Direct Sales,425,37,29
ORD-00787,2024-06-08,2024-06-22,Network Equipment,5G Small Cell,25,1200.0,2200.0,0,55000.0,30000.0,25000.0,45.45,14,On Time,Honor Devices,Asia,"Newark, NJ",Government,Distributor,51,28,30
ORD-00788,2024-12-20,2025-01-31,Routers & Gateways,SD-WAN Appliance,2,400.0,850.0,0,1700.0,800.0,900.0,52.94,42,On Time,Foxconn Telecom,Asia,"Newark, NJ",Individual,Retail Partner,254,43,22
ORD-00789,2024-01-14,2024-02-15,SIM Cards,Enterprise Multi-IMSI,10,2.0,8.0,0,80.0,20.0,60.0,75.0,32,On Time,Cisco Systems,North America,"Denver, CO",SME,Distributor,329,29,20
ORD-00790,2024-09-23,2024-10-25,Network Equipment,5G Small Cell,1,1200.0,2200.0,20,1760.0,1200.0,560.0,31.82,32,On Time,Qualcomm Supply,North America,"Dallas, TX",SME,Distributor,429,38,17
ORD-00791,2023-10-02,2023-10-22,Smartphones,OnePlus 13,2,420.0,749.0,15,1273.3,840.0,433.3,34.03,20,On Time,Samsung Networks,Asia,"Miami, FL",Individual,Direct Sales,491,40,17
ORD-00792,2024-01-20,2024-01-29,SIM Cards,Roaming SIM Pro,10,1.2,5.0,0,50.0,12.0,38.0,76.0,9,On Time,Cisco Systems,North America,"Dallas, TX",Individual,Direct Sales,383,23,15
ORD-00793,2024-03-04,2024-04-01,Network Equipment,Fiber Optic Terminal,50,600.0,1100.0,20,44000.0,30000.0,14000.0,31.82,28,On Time,Nokia Solutions,Europe,"Seattle, WA",SME,Value-Added Reseller,222,57,27
ORD-00794,2024-12-02,2024-12-25,Routers & Gateways,Industrial IoT Gateway,10,180.0,390.0,0,3900.0,1800.0,2100.0,53.85,23,On Time,Qualcomm Supply,North America,"Los Angeles, CA",Government,Value-Added Reseller,365,31,26
ORD-00795,2023-11-22,2023-12-18,Routers & Gateways,Industrial IoT Gateway,5,180.0,390.0,15,1657.5,900.0,757.5,45.7,26,On Time,Qualcomm Supply,North America,"Los Angeles, CA",Individual,Direct Sales,34,20,19
ORD-00796,2023-06-10,2023-07-17,Antennas,Directional Panel Antenna,1,120.0,280.0,20,224.0,120.0,104.0,46.43,37,Damaged,Ericsson AB,Europe,"Atlanta, GA",Individual,Value-Added Reseller,321,20,16
ORD-00797,2024-07-28,2024-09-02,SIM Cards,Prepaid SIM Kit,50,0.3,1.5,0,75.0,15.0,60.0,80.0,36,On Time,CommScope Inc,North America,"Miami, FL",Individual,Retail Partner,103,29,47
ORD-00798,2024-08-12,2024-09-20,Network Equipment,5G Small Cell,25,1200.0,2200.0,15,46750.0,30000.0,16750.0,35.83,39,On Time,Cisco Systems,North America,"Los Angeles, CA",Individual,Retail Partner,494,45,29
ORD-00799,2024-05-01,2024-05-23,Antennas,DAS Indoor Antenna,1,35.0,85.0,10,76.5,35.0,41.5,54.25,22,Damaged,Samsung Networks,Asia,"Los Angeles, CA",SME,Online Portal,70,36,24
ORD-00800,2024-12-24,2025-02-24,Fiber Cables,Indoor Patch Cord 3m,2,3.0,8.0,0,16.0,6.0,10.0,62.5,62,Delayed,Huawei Tech,Asia,"Denver, CO",Individual,Distributor,271,22,29
ORD-00801,2024-12-12,2024-12-31,Batteries & Power,Tower Power Cabinet,200,1800.0,3200.0,0,640000.0,360000.0,280000.0,43.75,19,On Time,Nokia Solutions,Europe,"Denver, CO",Individual,Distributor,445,353,99
ORD-00802,2024-07-27,2024-08-10,Network Equipment,5G Small Cell,50,1200.0,2200.0,0,110000.0,60000.0,50000.0,45.45,14,On Time,CommScope Inc,North America,"Denver, CO",SME,Value-Added Reseller,91,21,22
ORD-00803,2023-01-14,2023-03-12,Fiber Cables,Armored Drop Cable,5,25.0,60.0,15,255.0,125.0,130.0,50.98,57,On Time,Ericsson AB,Europe,"Miami, FL",Government,Value-Added Reseller,245,32,11
ORD-00804,2024-04-29,2024-06-28,Antennas,Massive MIMO Array,2,2500.0,4800.0,25,7200.0,5000.0,2200.0,30.56,60,On Time,Foxconn Telecom,Asia,"Seattle, WA",Individual,Online Portal,14,39,14
ORD-00805,2023-04-10,2023-06-07,Antennas,Directional Panel Antenna,50,120.0,280.0,20,11200.0,6000.0,5200.0,46.43,58,On Time,Samsung Networks,Asia,"Seattle, WA",Enterprise,Retail Partner,8,62,30
ORD-00806,2025-05-07,2025-07-06,Antennas,Directional Panel Antenna,100,120.0,280.0,0,28000.0,12000.0,16000.0,57.14,60,On Time,Cobham Wireless,Europe,"Atlanta, GA",Individual,Distributor,422,148,28
ORD-00807,2024-10-12,2024-10-26,Antennas,Massive MIMO Array,1,2500.0,4800.0,0,4800.0,2500.0,2300.0,47.92,14,On Time,Cobham Wireless,Europe,"Chicago, IL",Individual,Online Portal,60,30,24
ORD-00808,2023-11-22,2024-01-11,Routers & Gateways,Home Gateway HG-1,5,25.0,65.0,0,325.0,125.0,200.0,61.54,50,On Time,Samsung Networks,Asia,"Los Angeles, CA",Enterprise,Online Portal,5,26,30
ORD-00809,2023-02-24,2023-03-29,SIM Cards,Roaming SIM Pro,1,1.2,5.0,0,5.0,1.2,3.8,76.0,33,On Time,ZTE Corp,Asia,"Chicago, IL",SME,Retail Partner,71,38,20
ORD-00810,2023-04-05,2023-05-26,Fiber Cables,Multi-Mode OM4 1km,50,40.0,95.0,10,4275.0,2000.0,2275.0,53.22,51,On Time,ZTE Corp,Asia,"Newark, NJ",Individual,Retail Partner,328,86,38
